"xseconds,"rate"
"5:","265"
"10:","264"
"15:","210"
"20:","170"
"25:","168"
"30:","169"
"35:","168"
"40:","173"
"45:","172"
"50:","170"
"55:","169"
"60:","174"
"65:","172"
"70:","171"
"75:","169"
"80:","173"
"85:","170"
"90:","166"
"95:","173"
"100:","174"
"105:","167"
"110:","166"
"115:","161"
"120:","167"
"125:","167"
"130:","172"
"135:","171"
"140:","164"
"145:","165"
"150:","173"
"155:","164"
"160:","171"
"165:","165"
"170:","170"
"175:","173"
"180:","170"
"185:","173"
"190:","172"
"195:","164"
"200:","171"
"205:","168"
"210:","161"
"215:","175"
"220:","172"
"225:","175"
"230:","171"
"235:","171"
"240:","169"
