"xseconds,"rate"
"5:","212"
"10:","277"
"15:","211"
"20:","173"
"25:","173"
"30:","173"
"35:","169"
"40:","171"
"45:","170"
"50:","173"
"55:","169"
"60:","171"
"65:","170"
"70:","176"
"75:","172"
"80:","173"
"85:","171"
"90:","171"
"95:","174"
"100:","174"
"105:","163"
"110:","172"
"115:","175"
"120:","174"
"125:","176"
"130:","173"
"135:","171"
"140:","171"
"145:","175"
"150:","174"
"155:","174"
"160:","158"
"165:","173"
"170:","173"
"175:","174"
"180:","171"
"185:","173"
"190:","171"
"195:","175"
"200:","192"
"205:","176"
"210:","173"
"215:","176"
"220:","179"
"225:","173"
"230:","173"
"235:","175"
"240:","178"
