"xseconds,"rate"
"5:","54"
"10:","198"
"15:","259"
"20:","250"
"25:","257"
"30:","249"
"35:","253"
"40:","241"
"45:","251"
"50:","244"
"55:","247"
"60:","256"
"65:","256"
"70:","254"
"75:","249"
"80:","249"
"85:","260"
"90:","253"
"95:","261"
"100:","239"
"105:","262"
"110:","250"
"115:","258"
"120:","245"
"125:","255"
"130:","250"
"135:","245"
"140:","249"
"145:","252"
"150:","255"
"155:","237"
"160:","248"
"165:","249"
"170:","252"
"175:","246"
"180:","256"
"185:","256"
"190:","237"
"195:","231"
"200:","261"
"205:","257"
"210:","251"
"215:","244"
"220:","240"
"225:","247"
"230:","253"
"235:","265"
"240:","319"
