"xseconds,"rate"
"5:","58"
"10:","187"
"15:","259"
"20:","249"
"25:","257"
"30:","249"
"35:","253"
"40:","243"
"45:","251"
"50:","244"
"55:","247"
"60:","254"
"65:","259"
"70:","252"
"75:","252"
"80:","246"
"85:","259"
"90:","255"
"95:","259"
"100:","241"
"105:","259"
"110:","253"
"115:","259"
"120:","241"
"125:","256"
"130:","250"
"135:","245"
"140:","248"
"145:","253"
"150:","258"
"155:","233"
"160:","251"
"165:","248"
"170:","252"
"175:","246"
"180:","254"
"185:","258"
"190:","246"
"195:","220"
"200:","262"
"205:","260"
"210:","247"
"215:","245"
"220:","242"
"225:","244"
"230:","253"
"235:","263"
"240:","314"
