"xseconds,"rate"
"5:","72"
"10:","184"
"15:","259"
"20:","249"
"25:","257"
"30:","249"
"35:","252"
"40:","243"
"45:","252"
"50:","243"
"55:","248"
"60:","253"
"65:","259"
"70:","252"
"75:","252"
"80:","244"
"85:","260"
"90:","254"
"95:","259"
"100:","242"
"105:","259"
"110:","252"
"115:","259"
"120:","239"
"125:","258"
"130:","248"
"135:","245"
"140:","248"
"145:","253"
"150:","258"
"155:","233"
"160:","249"
"165:","250"
"170:","251"
"175:","247"
"180:","253"
"185:","258"
"190:","250"
"195:","218"
"200:","261"
"205:","261"
"210:","248"
"215:","245"
"220:","241"
"225:","242"
"230:","253"
"235:","263"
"240:","313"
