"xseconds,"rate"
"5:","55"
"10:","193"
"15:","259"
"20:","249"
"25:","257"
"30:","249"
"35:","253"
"40:","241"
"45:","251"
"50:","244"
"55:","247"
"60:","255"
"65:","257"
"70:","253"
"75:","250"
"80:","247"
"85:","260"
"90:","253"
"95:","260"
"100:","240"
"105:","261"
"110:","251"
"115:","258"
"120:","243"
"125:","256"
"130:","251"
"135:","244"
"140:","248"
"145:","252"
"150:","256"
"155:","236"
"160:","249"
"165:","248"
"170:","254"
"175:","245"
"180:","256"
"185:","257"
"190:","238"
"195:","230"
"200:","262"
"205:","258"
"210:","250"
"215:","244"
"220:","241"
"225:","246"
"230:","252"
"235:","264"
"240:","316"
