"xseconds,"rate"
"5:","114"
"10:","106"
"15:","114"
"20:","115"
"25:","114"
"30:","115"
"35:","112"
"40:","111"
"45:","109"
"50:","113"
"55:","115"
"60:","115"
"65:","114"
"70:","114"
"75:","115"
"80:","110"
"85:","113"
"90:","115"
"95:","113"
"100:","112"
"105:","115"
"110:","115"
"115:","115"
"120:","111"
"125:","115"
"130:","110"
"135:","108"
"140:","116"
"145:","115"
"150:","115"
"155:","112"
"160:","111"
"165:","115"
"170:","114"
"175:","115"
"180:","110"
"185:","97"
"190:","108"
"195:","115"
"200:","115"
"205:","105"
"210:","103"
"215:","112"
"220:","112"
"225:","110"
"230:","112"
"235:","119"
"240:","399"
