"xseconds,"rate"
"5:","191"
"10:","120"
"15:","106"
"20:","115"
"25:","115"
"30:","115"
"35:","115"
"40:","113"
"45:","109"
"50:","110"
"55:","113"
"60:","115"
"65:","114"
"70:","115"
"75:","115"
"80:","115"
"85:","110"
"90:","114"
"95:","115"
"100:","115"
"105:","111"
"110:","115"
"115:","115"
"120:","115"
"125:","111"
"130:","115"
"135:","111"
"140:","108"
"145:","116"
"150:","115"
"155:","115"
"160:","114"
"165:","110"
"170:","114"
"175:","114"
"180:","115"
"185:","114"
"190:","97"
"195:","106"
"200:","115"
"205:","115"
"210:","106"
"215:","117"
"220:","114"
"225:","110"
"230:","111"
"235:","110"
"240:","107"
