"xseconds,"rate"
"5:","646"
"10:","540"
"15:","531"
"20:","547"
"25:","550"
"30:","509"
"35:","523"
"40:","513"
"45:","547"
"50:","487"
"55:","543"
"60:","519"
"65:","536"
"70:","519"
"75:","521"
"80:","506"
"85:","550"
"90:","509"
"95:","484"
"100:","542"
"105:","544"
"110:","494"
"115:","539"
"120:","530"
"125:","530"
"130:","545"
"135:","515"
"140:","533"
"145:","533"
"150:","529"
"155:","501"
"160:","468"
"165:","532"
"170:","529"
"175:","516"
"180:","529"
"185:","501"
"190:","522"
"195:","508"
"200:","516"
"205:","527"
"210:","505"
"215:","534"
"220:","534"
"225:","509"
"230:","529"
"235:","526"
"240:","558"
