"xseconds,"rate"
"5:","718"
"10:","618"
"15:","338"
"20:","265"
"25:","273"
"30:","273"
"35:","262"
"40:","252"
"45:","268"
"50:","261"
"55:","253"
"60:","262"
"65:","264"
"70:","262"
"75:","259"
"80:","264"
"85:","250"
"90:","273"
"95:","254"
"100:","254"
"105:","255"
"110:","272"
"115:","255"
"120:","262"
"125:","265"
"130:","264"
"135:","271"
"140:","257"
"145:","269"
"150:","262"
"155:","267"
"160:","250"
"165:","240"
"170:","261"
"175:","269"
"180:","252"
"185:","263"
"190:","256"
"195:","252"
"200:","258"
"205:","257"
"210:","265"
"215:","251"
"220:","259"
"225:","274"
"230:","247"
"235:","263"
"240:","259"
