"xseconds,"rate"
"5:","720"
"10:","613"
"15:","574"
"20:","529"
"25:","378"
"30:","170"
"35:","169"
"40:","170"
"45:","165"
"50:","166"
"55:","163"
"60:","171"
"65:","160"
"70:","163"
"75:","177"
"80:","168"
"85:","172"
"90:","162"
"95:","170"
"100:","173"
"105:","173"
"110:","171"
"115:","173"
"120:","173"
"125:","168"
"130:","171"
"135:","164"
"140:","171"
"145:","174"
"150:","169"
"155:","173"
"160:","173"
"165:","174"
"170:","174"
"175:","168"
"180:","170"
"185:","167"
"190:","171"
"195:","170"
"200:","159"
"205:","167"
"210:","171"
"215:","173"
"220:","172"
"225:","168"
"230:","159"
"235:","170"
"240:","173"
