"xseconds,"rate"
"5:","1383"
"10:","1411"
"15:","1313"
"20:","1269"
"25:","1344"
"30:","1188"
"35:","1222"
"40:","1225"
"45:","1283"
"50:","1226"
"55:","1246"
"60:","1294"
"65:","1166"
"70:","1298"
"75:","1404"
"80:","1320"
"85:","1266"
"90:","1235"
"95:","1176"
"100:","1266"
"105:","1296"
"110:","1161"
"115:","1391"
"120:","1323"
"125:","1310"
"130:","1302"
"135:","1228"
"140:","1139"
"145:","1258"
"150:","1382"
"155:","1210"
"160:","1309"
"165:","1370"
"170:","1346"
"175:","1234"
"180:","1412"
"185:","1235"
"190:","1334"
"195:","1357"
"200:","1355"
"205:","1362"
"210:","1256"
"215:","1330"
"220:","1352"
"225:","1319"
"230:","1367"
"235:","1499"
"240:","1497"
