"xseconds,"rate"
"5:","713"
"10:","567"
"15:","488"
"20:","232"
"25:","217"
"30:","213"
"35:","220"
"40:","205"
"45:","212"
"50:","212"
"55:","215"
"60:","216"
"65:","213"
"70:","212"
"75:","208"
"80:","218"
"85:","223"
"90:","220"
"95:","213"
"100:","212"
"105:","210"
"110:","214"
"115:","216"
"120:","203"
"125:","222"
"130:","218"
"135:","216"
"140:","213"
"145:","213"
"150:","202"
"155:","214"
"160:","221"
"165:","211"
"170:","218"
"175:","217"
"180:","217"
"185:","209"
"190:","222"
"195:","213"
"200:","224"
"205:","222"
"210:","222"
"215:","216"
"220:","214"
"225:","213"
"230:","221"
"235:","215"
"240:","238"
