"xseconds,"rate"
"5:","562"
"10:","490"
"15:","446"
"20:","431"
"25:","426"
"30:","441"
"35:","403"
"40:","417"
"45:","420"
"50:","426"
"55:","425"
"60:","416"
"65:","419"
"70:","410"
"75:","430"
"80:","445"
"85:","433"
"90:","424"
"95:","418"
"100:","405"
"105:","424"
"110:","429"
"115:","398"
"120:","444"
"125:","432"
"130:","428"
"135:","427"
"140:","418"
"145:","395"
"150:","426"
"155:","444"
"160:","414"
"165:","435"
"170:","433"
"175:","431"
"180:","414"
"185:","443"
"190:","419"
"195:","447"
"200:","443"
"205:","441"
"210:","432"
"215:","421"
"220:","423"
"225:","438"
"230:","428"
"235:","453"
"240:","561"
