"xseconds,"rate"
"5:","741"
"10:","739"
"15:","713"
"20:","737"
"25:","706"
"30:","724"
"35:","724"
"40:","718"
"45:","738"
"50:","718"
"55:","708"
"60:","729"
"65:","722"
"70:","720"
"75:","725"
"80:","716"
"85:","727"
"90:","717"
"95:","719"
"100:","727"
"105:","728"
"110:","735"
"115:","696"
"120:","710"
"125:","701"
"130:","746"
"135:","730"
"140:","739"
"145:","712"
"150:","731"
"155:","732"
"160:","735"
"165:","721"
"170:","716"
"175:","711"
"180:","712"
"185:","729"
"190:","714"
"195:","724"
"200:","727"
"205:","735"
"210:","728"
"215:","728"
"220:","742"
"225:","736"
"230:","721"
"235:","711"
"240:","733"
