"xseconds,"rate"
"5:","628"
"10:","575"
"15:","531"
"20:","391"
"25:","333"
"30:","324"
"35:","334"
"40:","318"
"45:","322"
"50:","322"
"55:","327"
"60:","323"
"65:","330"
"70:","342"
"75:","326"
"80:","339"
"85:","320"
"90:","329"
"95:","325"
"100:","340"
"105:","326"
"110:","330"
"115:","338"
"120:","330"
"125:","326"
"130:","333"
"135:","327"
"140:","319"
"145:","330"
"150:","336"
"155:","326"
"160:","331"
"165:","331"
"170:","326"
"175:","322"
"180:","325"
"185:","326"
"190:","327"
"195:","308"
"200:","320"
"205:","326"
"210:","327"
"215:","329"
"220:","332"
"225:","312"
"230:","336"
"235:","338"
"240:","380"
