"xseconds,"rate"
"5:","86"
"10:","101"
"15:","111"
"20:","111"
"25:","107"
"30:","109"
"35:","115"
"40:","110"
"45:","113"
"50:","114"
"55:","115"
"60:","115"
"65:","112"
"70:","114"
"75:","113"
"80:","115"
"85:","115"
"90:","115"
"95:","108"
"100:","109"
"105:","115"
"110:","114"
"115:","113"
"120:","115"
"125:","101"
"130:","114"
"135:","111"
"140:","115"
"145:","102"
"150:","101"
"155:","114"
"160:","114"
"165:","102"
"170:","114"
"175:","115"
"180:","115"
"185:","116"
"190:","111"
"195:","114"
"200:","111"
"205:","116"
"210:","116"
"215:","116"
"220:","115"
"225:","115"
"230:","115"
"235:","114"
"240:","197"
