"xseconds,"rate"
"5:","402"
"10:","272"
"15:","223"
"20:","186"
"25:","186"
"30:","181"
"35:","185"
"40:","186"
"45:","186"
"50:","185"
"55:","178"
"60:","176"
"65:","176"
"70:","155"
"75:","155"
"80:","157"
"85:","155"
"90:","155"
"95:","152"
"100:","156"
"105:","162"
"110:","175"
"115:","167"
"120:","163"
"125:","162"
"130:","162"
"135:","160"
"140:","164"
"145:","165"
"150:","164"
"155:","164"
"160:","164"
"165:","157"
"170:","158"
"175:","155"
"180:","162"
"185:","164"
"190:","164"
"195:","164"
"200:","166"
"205:","164"
"210:","163"
"215:","162"
"220:","165"
"225:","164"
"230:","161"
"235:","187"
"240:","233"
