"xseconds,"rate"
"5:","198"
"10:","172"
"15:","167"
"20:","174"
"25:","174"
"30:","173"
"35:","174"
"40:","174"
"45:","160"
"50:","172"
"55:","176"
"60:","175"
"65:","175"
"70:","177"
"75:","176"
"80:","176"
"85:","175"
"90:","175"
"95:","170"
"100:","167"
"105:","165"
"110:","167"
"115:","167"
"120:","167"
"125:","167"
"130:","158"
"135:","166"
"140:","165"
"145:","168"
"150:","168"
"155:","166"
"160:","164"
"165:","165"
"170:","165"
"175:","166"
"180:","166"
"185:","166"
"190:","167"
"195:","166"
"200:","163"
"205:","166"
"210:","165"
"215:","162"
"220:","171"
"225:","199"
"230:","249"
"235:","310"
"240:","375"
