"xseconds,"rate"
"5:","280"
"10:","223"
"15:","184"
"20:","186"
"25:","187"
"30:","187"
"35:","190"
"40:","183"
"45:","187"
"50:","186"
"55:","187"
"60:","186"
"65:","147"
"70:","142"
"75:","144"
"80:","144"
"85:","146"
"90:","144"
"95:","143"
"100:","136"
"105:","146"
"110:","144"
"115:","143"
"120:","144"
"125:","145"
"130:","146"
"135:","143"
"140:","145"
"145:","145"
"150:","147"
"155:","146"
"160:","143"
"165:","144"
"170:","145"
"175:","145"
"180:","146"
"185:","144"
"190:","144"
"195:","138"
"200:","145"
"205:","146"
"210:","145"
"215:","145"
"220:","137"
"225:","151"
"230:","181"
"235:","236"
"240:","270"
