"xseconds,"rate"
"5:","231"
"10:","195"
"15:","182"
"20:","178"
"25:","179"
"30:","170"
"35:","173"
"40:","166"
"45:","173"
"50:","179"
"55:","179"
"60:","179"
"65:","177"
"70:","179"
"75:","175"
"80:","179"
"85:","179"
"90:","178"
"95:","178"
"100:","169"
"105:","178"
"110:","178"
"115:","178"
"120:","179"
"125:","171"
"130:","178"
"135:","172"
"140:","174"
"145:","179"
"150:","162"
"155:","179"
"160:","180"
"165:","180"
"170:","179"
"175:","179"
"180:","180"
"185:","177"
"190:","180"
"195:","179"
"200:","174"
"205:","179"
"210:","179"
"215:","162"
"220:","179"
"225:","180"
"230:","214"
"235:","248"
"240:","277"
