"xseconds,"rate"
"5:","196"
"10:","186"
"15:","186"
"20:","187"
"25:","189"
"30:","183"
"35:","187"
"40:","186"
"45:","186"
"50:","186"
"55:","147"
"60:","141"
"65:","144"
"70:","143"
"75:","144"
"80:","143"
"85:","141"
"90:","134"
"95:","144"
"100:","143"
"105:","142"
"110:","143"
"115:","144"
"120:","144"
"125:","142"
"130:","143"
"135:","144"
"140:","145"
"145:","145"
"150:","141"
"155:","143"
"160:","143"
"165:","143"
"170:","145"
"175:","143"
"180:","142"
"185:","137"
"190:","143"
"195:","145"
"200:","144"
"205:","144"
"210:","136"
"215:","148"
"220:","179"
"225:","232"
"230:","267"
"235:","297"
"240:","398"
