"xseconds,"rate"
"5:","232"
"10:","184"
"15:","186"
"20:","187"
"25:","187"
"30:","173"
"35:","183"
"40:","187"
"45:","186"
"50:","187"
"55:","187"
"60:","202"
"65:","206"
"70:","208"
"75:","206"
"80:","206"
"85:","206"
"90:","205"
"95:","203"
"100:","207"
"105:","208"
"110:","204"
"115:","212"
"120:","214"
"125:","207"
"130:","206"
"135:","204"
"140:","211"
"145:","207"
"150:","208"
"155:","203"
"160:","210"
"165:","206"
"170:","209"
"175:","207"
"180:","206"
"185:","208"
"190:","202"
"195:","208"
"200:","205"
"205:","208"
"210:","206"
"215:","202"
"220:","220"
"225:","263"
"230:","322"
"235:","390"
"240:","455"
