"xseconds,"rate"
"5:","299"
"10:","268"
"15:","219"
"20:","184"
"25:","185"
"30:","187"
"35:","187"
"40:","190"
"45:","183"
"50:","187"
"55:","186"
"60:","186"
"65:","186"
"70:","143"
"75:","142"
"80:","144"
"85:","144"
"90:","144"
"95:","143"
"100:","141"
"105:","135"
"110:","145"
"115:","143"
"120:","142"
"125:","143"
"130:","144"
"135:","144"
"140:","142"
"145:","144"
"150:","144"
"155:","145"
"160:","145"
"165:","141"
"170:","143"
"175:","144"
"180:","143"
"185:","145"
"190:","142"
"195:","142"
"200:","137"
"205:","144"
"210:","145"
"215:","145"
"220:","144"
"225:","136"
"230:","152"
"235:","182"
"240:","252"
