"xseconds,"rate"
"5:","270"
"10:","240"
"15:","239"
"20:","227"
"25:","240"
"30:","231"
"35:","219"
"40:","234"
"45:","241"
"50:","240"
"55:","239"
"60:","237"
"65:","232"
"70:","240"
"75:","240"
"80:","240"
"85:","239"
"90:","239"
"95:","224"
"100:","240"
"105:","238"
"110:","239"
"115:","234"
"120:","235"
"125:","237"
"130:","231"
"135:","231"
"140:","237"
"145:","214"
"150:","240"
"155:","240"
"160:","240"
"165:","241"
"170:","240"
"175:","239"
"180:","235"
"185:","238"
"190:","237"
"195:","235"
"200:","239"
"205:","229"
"210:","225"
"215:","239"
"220:","253"
"225:","310"
"230:","367"
"235:","410"
"240:","512"
