"xseconds,"rate"
"5:","289"
"10:","268"
"15:","227"
"20:","188"
"25:","184"
"30:","182"
"35:","183"
"40:","186"
"45:","180"
"50:","177"
"55:","185"
"60:","185"
"65:","195"
"70:","208"
"75:","205"
"80:","207"
"85:","207"
"90:","204"
"95:","202"
"100:","206"
"105:","207"
"110:","198"
"115:","198"
"120:","165"
"125:","194"
"130:","193"
"135:","206"
"140:","205"
"145:","206"
"150:","199"
"155:","178"
"160:","195"
"165:","185"
"170:","197"
"175:","206"
"180:","200"
"185:","193"
"190:","188"
"195:","185"
"200:","190"
"205:","194"
"210:","188"
"215:","198"
"220:","204"
"225:","193"
"230:","191"
"235:","229"
"240:","296"
