"xseconds,"rate"
"5:","307"
"10:","283"
"15:","255"
"20:","226"
"25:","190"
"30:","192"
"35:","189"
"40:","192"
"45:","192"
"50:","192"
"55:","193"
"60:","192"
"65:","192"
"70:","201"
"75:","208"
"80:","207"
"85:","207"
"90:","208"
"95:","207"
"100:","207"
"105:","208"
"110:","207"
"115:","208"
"120:","208"
"125:","207"
"130:","205"
"135:","204"
"140:","207"
"145:","194"
"150:","207"
"155:","208"
"160:","207"
"165:","197"
"170:","194"
"175:","192"
"180:","205"
"185:","207"
"190:","203"
"195:","205"
"200:","204"
"205:","208"
"210:","206"
"215:","208"
"220:","206"
"225:","197"
"230:","201"
"235:","217"
"240:","251"
