"xseconds,"rate"
"5:","224"
"10:","190"
"15:","192"
"20:","189"
"25:","192"
"30:","192"
"35:","192"
"40:","193"
"45:","192"
"50:","192"
"55:","201"
"60:","209"
"65:","207"
"70:","207"
"75:","208"
"80:","208"
"85:","208"
"90:","210"
"95:","208"
"100:","210"
"105:","208"
"110:","209"
"115:","206"
"120:","205"
"125:","208"
"130:","195"
"135:","210"
"140:","209"
"145:","209"
"150:","201"
"155:","196"
"160:","200"
"165:","207"
"170:","209"
"175:","205"
"180:","208"
"185:","205"
"190:","210"
"195:","208"
"200:","209"
"205:","206"
"210:","200"
"215:","207"
"220:","221"
"225:","256"
"230:","325"
"235:","387"
"240:","443"
