"xseconds,"rate"
"5:","392"
"10:","344"
"15:","256"
"20:","178"
"25:","214"
"30:","215"
"35:","214"
"40:","215"
"45:","215"
"50:","212"
"55:","215"
"60:","215"
"65:","209"
"70:","194"
"75:","177"
"80:","183"
"85:","190"
"90:","196"
"95:","199"
"100:","205"
"105:","206"
"110:","203"
"115:","202"
"120:","206"
"125:","205"
"130:","206"
"135:","202"
"140:","201"
"145:","205"
"150:","207"
"155:","210"
"160:","206"
"165:","206"
"170:","203"
"175:","205"
"180:","204"
"185:","206"
"190:","207"
"195:","207"
"200:","205"
"205:","206"
"210:","203"
"215:","206"
"220:","206"
"225:","203"
"230:","204"
"235:","227"
"240:","270"
