"xseconds,"rate"
"5:","393"
"10:","344"
"15:","255"
"20:","178"
"25:","214"
"30:","215"
"35:","214"
"40:","214"
"45:","215"
"50:","212"
"55:","215"
"60:","215"
"65:","208"
"70:","192"
"75:","175"
"80:","181"
"85:","189"
"90:","196"
"95:","199"
"100:","205"
"105:","205"
"110:","203"
"115:","201"
"120:","206"
"125:","206"
"130:","206"
"135:","200"
"140:","201"
"145:","205"
"150:","207"
"155:","210"
"160:","206"
"165:","205"
"170:","203"
"175:","204"
"180:","204"
"185:","206"
"190:","207"
"195:","207"
"200:","205"
"205:","206"
"210:","204"
"215:","206"
"220:","206"
"225:","203"
"230:","204"
"235:","226"
"240:","270"
