"xseconds,"rate"
"5:","214"
"10:","185"
"15:","183"
"20:","184"
"25:","183"
"30:","185"
"35:","177"
"40:","180"
"45:","185"
"50:","185"
"55:","200"
"60:","205"
"65:","206"
"70:","204"
"75:","203"
"80:","205"
"85:","203"
"90:","205"
"95:","206"
"100:","191"
"105:","198"
"110:","175"
"115:","198"
"120:","195"
"125:","205"
"130:","204"
"135:","202"
"140:","191"
"145:","178"
"150:","205"
"155:","177"
"160:","206"
"165:","199"
"170:","205"
"175:","191"
"180:","190"
"185:","189"
"190:","186"
"195:","198"
"200:","186"
"205:","202"
"210:","205"
"215:","191"
"220:","199"
"225:","243"
"230:","321"
"235:","393"
"240:","454"
