"xseconds,"rate"
"5:","283"
"10:","210"
"15:","156"
"20:","177"
"25:","179"
"30:","178"
"35:","179"
"40:","178"
"45:","176"
"50:","178"
"55:","178"
"60:","195"
"65:","196"
"70:","180"
"75:","185"
"80:","191"
"85:","198"
"90:","201"
"95:","206"
"100:","207"
"105:","204"
"110:","202"
"115:","207"
"120:","206"
"125:","207"
"130:","203"
"135:","202"
"140:","207"
"145:","207"
"150:","210"
"155:","206"
"160:","207"
"165:","203"
"170:","206"
"175:","206"
"180:","207"
"185:","207"
"190:","207"
"195:","207"
"200:","207"
"205:","204"
"210:","205"
"215:","207"
"220:","204"
"225:","205"
"230:","224"
"235:","270"
"240:","348"
